,id,label
903,"('data/Asian/m.04w79y/m.04w79y_0003.jpg', 'data/Asian/m.06_670/m.06_670_0002.jpg')","('data/Asian/m.04w79y/m.04w79y_0003.jpg', 'data/Asian/m.06_670/m.06_670_0002.jpg')"
904,"('data/Asian/m.01w31gw/m.01w31gw_0002.jpg', 'data/Asian/m.04qy2l/m.04qy2l_0003.jpg')","('data/Asian/m.01w31gw/m.01w31gw_0002.jpg', 'data/Asian/m.04qy2l/m.04qy2l_0003.jpg')"
905,"('data/Asian/m.026xcqk/m.026xcqk_0002.jpg', 'data/Asian/m.02b6km/m.02b6km_0001.jpg')","('data/Asian/m.026xcqk/m.026xcqk_0002.jpg', 'data/Asian/m.02b6km/m.02b6km_0001.jpg')"
906,"('data/Asian/m.0449vd/m.0449vd_0002.jpg', 'data/Asian/m.05p41g0/m.05p41g0_0002.jpg')","('data/Asian/m.0449vd/m.0449vd_0002.jpg', 'data/Asian/m.05p41g0/m.05p41g0_0002.jpg')"
907,"('data/Asian/m.08gkz8/m.08gkz8_0001.jpg', 'data/Asian/m.02w6z6n/m.02w6z6n_0002.jpg')","('data/Asian/m.08gkz8/m.08gkz8_0001.jpg', 'data/Asian/m.02w6z6n/m.02w6z6n_0002.jpg')"
908,"('data/Asian/m.045kq7/m.045kq7_0006.jpg', 'data/Asian/m.05q525y/m.05q525y_0001.jpg')","('data/Asian/m.045kq7/m.045kq7_0006.jpg', 'data/Asian/m.05q525y/m.05q525y_0001.jpg')"
909,"('data/Asian/m.030197/m.030197_0002.jpg', 'data/Asian/m.0cj071/m.0cj071_0001.jpg')","('data/Asian/m.030197/m.030197_0002.jpg', 'data/Asian/m.0cj071/m.0cj071_0001.jpg')"
910,"('data/Asian/m.01m1g5/m.01m1g5_0003.jpg', 'data/Asian/m.02m4tx/m.02m4tx_0005.jpg')","('data/Asian/m.01m1g5/m.01m1g5_0003.jpg', 'data/Asian/m.02m4tx/m.02m4tx_0005.jpg')"
911,"('data/Asian/m.026dvww/m.026dvww_0005.jpg', 'data/Asian/m.01r8l0k/m.01r8l0k_0003.jpg')","('data/Asian/m.026dvww/m.026dvww_0005.jpg', 'data/Asian/m.01r8l0k/m.01r8l0k_0003.jpg')"
912,"('data/Asian/m.0j3g6p0/m.0j3g6p0_0004.jpg', 'data/Asian/m.0j29khp/m.0j29khp_0002.jpg')","('data/Asian/m.0j3g6p0/m.0j3g6p0_0004.jpg', 'data/Asian/m.0j29khp/m.0j29khp_0002.jpg')"
913,"('data/Asian/m.04_mvx/m.04_mvx_0002.jpg', 'data/Asian/m.0cm9sy_/m.0cm9sy__0002.jpg')","('data/Asian/m.04_mvx/m.04_mvx_0002.jpg', 'data/Asian/m.0cm9sy_/m.0cm9sy__0002.jpg')"
914,"('data/Asian/m.02qk9dc/m.02qk9dc_0002.jpg', 'data/Asian/m.060lkp/m.060lkp_0001.jpg')","('data/Asian/m.02qk9dc/m.02qk9dc_0002.jpg', 'data/Asian/m.060lkp/m.060lkp_0001.jpg')"
915,"('data/Asian/m.0j42bk3/m.0j42bk3_0004.jpg', 'data/Asian/m.03np1g/m.03np1g_0001.jpg')","('data/Asian/m.0j42bk3/m.0j42bk3_0004.jpg', 'data/Asian/m.03np1g/m.03np1g_0001.jpg')"
916,"('data/Asian/m.03_p00/m.03_p00_0001.jpg', 'data/Asian/m.026fry2/m.026fry2_0003.jpg')","('data/Asian/m.03_p00/m.03_p00_0001.jpg', 'data/Asian/m.026fry2/m.026fry2_0003.jpg')"
917,"('data/Asian/m.07cmcj/m.07cmcj_0001.jpg', 'data/Asian/m.03ydvz/m.03ydvz_0002.jpg')","('data/Asian/m.07cmcj/m.07cmcj_0001.jpg', 'data/Asian/m.03ydvz/m.03ydvz_0002.jpg')"
918,"('data/Asian/m.02rzm97/m.02rzm97_0002.jpg', 'data/Asian/m.0h53rlq/m.0h53rlq_0001.jpg')","('data/Asian/m.02rzm97/m.02rzm97_0002.jpg', 'data/Asian/m.0h53rlq/m.0h53rlq_0001.jpg')"
919,"('data/Asian/m.047fld6/m.047fld6_0003.jpg', 'data/Asian/m.017j2s/m.017j2s_0001.jpg')","('data/Asian/m.047fld6/m.047fld6_0003.jpg', 'data/Asian/m.017j2s/m.017j2s_0001.jpg')"
920,"('data/Asian/m.02fxn0/m.02fxn0_0002.jpg', 'data/Asian/m.06dqsv/m.06dqsv_0004.jpg')","('data/Asian/m.02fxn0/m.02fxn0_0002.jpg', 'data/Asian/m.06dqsv/m.06dqsv_0004.jpg')"
921,"('data/Asian/m.0bfwj9/m.0bfwj9_0005.jpg', 'data/Asian/m.04_r1c/m.04_r1c_0003.jpg')","('data/Asian/m.0bfwj9/m.0bfwj9_0005.jpg', 'data/Asian/m.04_r1c/m.04_r1c_0003.jpg')"
922,"('data/Asian/m.03740m/m.03740m_0002.jpg', 'data/Asian/m.0d5dy/m.0d5dy_0001.jpg')","('data/Asian/m.03740m/m.03740m_0002.jpg', 'data/Asian/m.0d5dy/m.0d5dy_0001.jpg')"
923,"('data/Asian/m.03d00pm/m.03d00pm_0003.jpg', 'data/Asian/m.069t5n/m.069t5n_0004.jpg')","('data/Asian/m.03d00pm/m.03d00pm_0003.jpg', 'data/Asian/m.069t5n/m.069t5n_0004.jpg')"
924,"('data/Asian/m.03ydvl/m.03ydvl_0003.jpg', 'data/Asian/m.03ltpb/m.03ltpb_0002.jpg')","('data/Asian/m.03ydvl/m.03ydvl_0003.jpg', 'data/Asian/m.03ltpb/m.03ltpb_0002.jpg')"
925,"('data/Asian/m.04mxr2v/m.04mxr2v_0006.jpg', 'data/Asian/m.0sgqn1b/m.0sgqn1b_0002.jpg')","('data/Asian/m.04mxr2v/m.04mxr2v_0006.jpg', 'data/Asian/m.0sgqn1b/m.0sgqn1b_0002.jpg')"
926,"('data/Asian/m.02z9tbr/m.02z9tbr_0002.jpg', 'data/Asian/m.0bv833t/m.0bv833t_0001.jpg')","('data/Asian/m.02z9tbr/m.02z9tbr_0002.jpg', 'data/Asian/m.0bv833t/m.0bv833t_0001.jpg')"
927,"('data/Asian/m.0717p4/m.0717p4_0005.jpg', 'data/Asian/m.04j5hv/m.04j5hv_0002.jpg')","('data/Asian/m.0717p4/m.0717p4_0005.jpg', 'data/Asian/m.04j5hv/m.04j5hv_0002.jpg')"
928,"('data/Asian/m.028lk9/m.028lk9_0002.jpg', 'data/Asian/m.013yvd/m.013yvd_0006.jpg')","('data/Asian/m.028lk9/m.028lk9_0002.jpg', 'data/Asian/m.013yvd/m.013yvd_0006.jpg')"
929,"('data/Asian/m.094wsb/m.094wsb_0001.jpg', 'data/Asian/m.02vxl43/m.02vxl43_0001.jpg')","('data/Asian/m.094wsb/m.094wsb_0001.jpg', 'data/Asian/m.02vxl43/m.02vxl43_0001.jpg')"
930,"('data/Asian/m.02qqvtq/m.02qqvtq_0001.jpg', 'data/Asian/m.065y765/m.065y765_0003.jpg')","('data/Asian/m.02qqvtq/m.02qqvtq_0001.jpg', 'data/Asian/m.065y765/m.065y765_0003.jpg')"
931,"('data/Asian/m.09rxch_/m.09rxch__0003.jpg', 'data/Asian/m.038736/m.038736_0002.jpg')","('data/Asian/m.09rxch_/m.09rxch__0003.jpg', 'data/Asian/m.038736/m.038736_0002.jpg')"
932,"('data/Asian/m.0h_c2nv/m.0h_c2nv_0003.jpg', 'data/Asian/m.0h3bf9p/m.0h3bf9p_0004.jpg')","('data/Asian/m.0h_c2nv/m.0h_c2nv_0003.jpg', 'data/Asian/m.0h3bf9p/m.0h3bf9p_0004.jpg')"
933,"('data/Asian/m.0bd6yz/m.0bd6yz_0001.jpg', 'data/Asian/m.03cdbgl/m.03cdbgl_0003.jpg')","('data/Asian/m.0bd6yz/m.0bd6yz_0001.jpg', 'data/Asian/m.03cdbgl/m.03cdbgl_0003.jpg')"
934,"('data/Asian/m.0fsc4gr/m.0fsc4gr_0004.jpg', 'data/Asian/m.03tshx/m.03tshx_0002.jpg')","('data/Asian/m.0fsc4gr/m.0fsc4gr_0004.jpg', 'data/Asian/m.03tshx/m.03tshx_0002.jpg')"
935,"('data/Asian/m.0h51_hx/m.0h51_hx_0002.jpg', 'data/Asian/m.05jly0/m.05jly0_0004.jpg')","('data/Asian/m.0h51_hx/m.0h51_hx_0002.jpg', 'data/Asian/m.05jly0/m.05jly0_0004.jpg')"
936,"('data/Asian/m.031513/m.031513_0004.jpg', 'data/Asian/m.02rw16d/m.02rw16d_0001.jpg')","('data/Asian/m.031513/m.031513_0004.jpg', 'data/Asian/m.02rw16d/m.02rw16d_0001.jpg')"
937,"('data/Asian/m.03cvh86/m.03cvh86_0002.jpg', 'data/Asian/m.05l9ql/m.05l9ql_0001.jpg')","('data/Asian/m.03cvh86/m.03cvh86_0002.jpg', 'data/Asian/m.05l9ql/m.05l9ql_0001.jpg')"
938,"('data/Asian/m.053f43/m.053f43_0003.jpg', 'data/Asian/m.026dvww/m.026dvww_0001.jpg')","('data/Asian/m.053f43/m.053f43_0003.jpg', 'data/Asian/m.026dvww/m.026dvww_0001.jpg')"
939,"('data/Asian/m.02r5mm5/m.02r5mm5_0003.jpg', 'data/Asian/m.05p8rs1/m.05p8rs1_0001.jpg')","('data/Asian/m.02r5mm5/m.02r5mm5_0003.jpg', 'data/Asian/m.05p8rs1/m.05p8rs1_0001.jpg')"
940,"('data/Asian/m.017hw4/m.017hw4_0004.jpg', 'data/Asian/m.01txgv/m.01txgv_0003.jpg')","('data/Asian/m.017hw4/m.017hw4_0004.jpg', 'data/Asian/m.01txgv/m.01txgv_0003.jpg')"
941,"('data/Asian/m.0367tg/m.0367tg_0002.jpg', 'data/Asian/m.03m83py/m.03m83py_0002.jpg')","('data/Asian/m.0367tg/m.0367tg_0002.jpg', 'data/Asian/m.03m83py/m.03m83py_0002.jpg')"
942,"('data/Asian/m.0gnb0g/m.0gnb0g_0005.jpg', 'data/Asian/m.0gl0ddf/m.0gl0ddf_0003.jpg')","('data/Asian/m.0gnb0g/m.0gnb0g_0005.jpg', 'data/Asian/m.0gl0ddf/m.0gl0ddf_0003.jpg')"
943,"('data/Asian/m.0g55mhy/m.0g55mhy_0005.jpg', 'data/Asian/m.01vrhlp/m.01vrhlp_0003.jpg')","('data/Asian/m.0g55mhy/m.0g55mhy_0005.jpg', 'data/Asian/m.01vrhlp/m.01vrhlp_0003.jpg')"
944,"('data/Asian/m.05b598q/m.05b598q_0003.jpg', 'data/Asian/m.0b_dt6/m.0b_dt6_0002.jpg')","('data/Asian/m.05b598q/m.05b598q_0003.jpg', 'data/Asian/m.0b_dt6/m.0b_dt6_0002.jpg')"
945,"('data/Asian/m.0dr2t6/m.0dr2t6_0002.jpg', 'data/Asian/m.065zr88/m.065zr88_0004.jpg')","('data/Asian/m.0dr2t6/m.0dr2t6_0002.jpg', 'data/Asian/m.065zr88/m.065zr88_0004.jpg')"
946,"('data/Asian/m.01bb5v/m.01bb5v_0001.jpg', 'data/Asian/m.01bffy/m.01bffy_0004.jpg')","('data/Asian/m.01bb5v/m.01bb5v_0001.jpg', 'data/Asian/m.01bffy/m.01bffy_0004.jpg')"
947,"('data/Asian/m.0b74vbp/m.0b74vbp_0001.jpg', 'data/Asian/m.0r4trwn/m.0r4trwn_0003.jpg')","('data/Asian/m.0b74vbp/m.0b74vbp_0001.jpg', 'data/Asian/m.0r4trwn/m.0r4trwn_0003.jpg')"
948,"('data/Asian/m.075d47/m.075d47_0002.jpg', 'data/Asian/m.023dc4/m.023dc4_0003.jpg')","('data/Asian/m.075d47/m.075d47_0002.jpg', 'data/Asian/m.023dc4/m.023dc4_0003.jpg')"
949,"('data/Asian/m.0g41cwq/m.0g41cwq_0001.jpg', 'data/Asian/m.0gkl7_d/m.0gkl7_d_0001.jpg')","('data/Asian/m.0g41cwq/m.0g41cwq_0001.jpg', 'data/Asian/m.0gkl7_d/m.0gkl7_d_0001.jpg')"
950,"('data/Asian/m.09mtt4/m.09mtt4_0004.jpg', 'data/Asian/m.0c9lhg/m.0c9lhg_0004.jpg')","('data/Asian/m.09mtt4/m.09mtt4_0004.jpg', 'data/Asian/m.0c9lhg/m.0c9lhg_0004.jpg')"
951,"('data/Asian/m.02q467z/m.02q467z_0003.jpg', 'data/Asian/m.01zdw3/m.01zdw3_0003.jpg')","('data/Asian/m.02q467z/m.02q467z_0003.jpg', 'data/Asian/m.01zdw3/m.01zdw3_0003.jpg')"
952,"('data/Asian/m.025yk6/m.025yk6_0003.jpg', 'data/Asian/m.048xxl/m.048xxl_0006.jpg')","('data/Asian/m.025yk6/m.025yk6_0003.jpg', 'data/Asian/m.048xxl/m.048xxl_0006.jpg')"
953,"('data/Asian/m.05p5sc3/m.05p5sc3_0001.jpg', 'data/Asian/m.02pxr3k/m.02pxr3k_0003.jpg')","('data/Asian/m.05p5sc3/m.05p5sc3_0001.jpg', 'data/Asian/m.02pxr3k/m.02pxr3k_0003.jpg')"
954,"('data/Asian/m.02r7_c8/m.02r7_c8_0003.jpg', 'data/Asian/m.0j9kszs/m.0j9kszs_0004.jpg')","('data/Asian/m.02r7_c8/m.02r7_c8_0003.jpg', 'data/Asian/m.0j9kszs/m.0j9kszs_0004.jpg')"
955,"('data/Asian/m.0c6c6x/m.0c6c6x_0002.jpg', 'data/Asian/m.03_p00/m.03_p00_0003.jpg')","('data/Asian/m.0c6c6x/m.0c6c6x_0002.jpg', 'data/Asian/m.03_p00/m.03_p00_0003.jpg')"
956,"('data/Asian/m.02d701/m.02d701_0002.jpg', 'data/Asian/m.01v20c0/m.01v20c0_0001.jpg')","('data/Asian/m.02d701/m.02d701_0002.jpg', 'data/Asian/m.01v20c0/m.01v20c0_0001.jpg')"
957,"('data/Asian/m.02vr704/m.02vr704_0003.jpg', 'data/Asian/m.0rpfv5x/m.0rpfv5x_0005.jpg')","('data/Asian/m.02vr704/m.02vr704_0003.jpg', 'data/Asian/m.0rpfv5x/m.0rpfv5x_0005.jpg')"
958,"('data/Asian/m.04098_y/m.04098_y_0002.jpg', 'data/Asian/m.0bh6z8_/m.0bh6z8__0001.jpg')","('data/Asian/m.04098_y/m.04098_y_0002.jpg', 'data/Asian/m.0bh6z8_/m.0bh6z8__0001.jpg')"
959,"('data/Asian/m.04k4g8/m.04k4g8_0002.jpg', 'data/Asian/m.01vq82w/m.01vq82w_0004.jpg')","('data/Asian/m.04k4g8/m.04k4g8_0002.jpg', 'data/Asian/m.01vq82w/m.01vq82w_0004.jpg')"
960,"('data/Asian/m.05r456/m.05r456_0004.jpg', 'data/Asian/m.02fxrm/m.02fxrm_0003.jpg')","('data/Asian/m.05r456/m.05r456_0004.jpg', 'data/Asian/m.02fxrm/m.02fxrm_0003.jpg')"
961,"('data/Asian/m.03bkqm/m.03bkqm_0003.jpg', 'data/Asian/m.0k__f5/m.0k__f5_0001.jpg')","('data/Asian/m.03bkqm/m.03bkqm_0003.jpg', 'data/Asian/m.0k__f5/m.0k__f5_0001.jpg')"
962,"('data/Asian/m.03qqkg/m.03qqkg_0001.jpg', 'data/Asian/m.0278dyq/m.0278dyq_0002.jpg')","('data/Asian/m.03qqkg/m.03qqkg_0001.jpg', 'data/Asian/m.0278dyq/m.0278dyq_0002.jpg')"
963,"('data/Asian/m.09zkkg/m.09zkkg_0004.jpg', 'data/Asian/m.0fsc4gr/m.0fsc4gr_0003.jpg')","('data/Asian/m.09zkkg/m.09zkkg_0004.jpg', 'data/Asian/m.0fsc4gr/m.0fsc4gr_0003.jpg')"
964,"('data/Asian/m.02rdm74/m.02rdm74_0004.jpg', 'data/Asian/m.08ydvp/m.08ydvp_0001.jpg')","('data/Asian/m.02rdm74/m.02rdm74_0004.jpg', 'data/Asian/m.08ydvp/m.08ydvp_0001.jpg')"
965,"('data/Asian/m.0bkk8v/m.0bkk8v_0005.jpg', 'data/Asian/m.0dghc5/m.0dghc5_0005.jpg')","('data/Asian/m.0bkk8v/m.0bkk8v_0005.jpg', 'data/Asian/m.0dghc5/m.0dghc5_0005.jpg')"
966,"('data/Asian/m.05245bd/m.05245bd_0005.jpg', 'data/Asian/m.01ym6z/m.01ym6z_0001.jpg')","('data/Asian/m.05245bd/m.05245bd_0005.jpg', 'data/Asian/m.01ym6z/m.01ym6z_0001.jpg')"
967,"('data/Asian/m.0k9j144/m.0k9j144_0004.jpg', 'data/Asian/m.03q3nq/m.03q3nq_0004.jpg')","('data/Asian/m.0k9j144/m.0k9j144_0004.jpg', 'data/Asian/m.03q3nq/m.03q3nq_0004.jpg')"
968,"('data/Asian/m.02hd3q/m.02hd3q_0002.jpg', 'data/Asian/m.02y9ln/m.02y9ln_0002.jpg')","('data/Asian/m.02hd3q/m.02hd3q_0002.jpg', 'data/Asian/m.02y9ln/m.02y9ln_0002.jpg')"
969,"('data/Asian/m.06z45n/m.06z45n_0005.jpg', 'data/Asian/m.0dtvln/m.0dtvln_0005.jpg')","('data/Asian/m.06z45n/m.06z45n_0005.jpg', 'data/Asian/m.0dtvln/m.0dtvln_0005.jpg')"
970,"('data/Asian/m.02pn0c_/m.02pn0c__0003.jpg', 'data/Asian/m.03cy_5/m.03cy_5_0003.jpg')","('data/Asian/m.02pn0c_/m.02pn0c__0003.jpg', 'data/Asian/m.03cy_5/m.03cy_5_0003.jpg')"
971,"('data/Asian/m.01z1jg/m.01z1jg_0005.jpg', 'data/Asian/m.04xwpy/m.04xwpy_0003.jpg')","('data/Asian/m.01z1jg/m.01z1jg_0005.jpg', 'data/Asian/m.04xwpy/m.04xwpy_0003.jpg')"
972,"('data/Asian/m.032jmq/m.032jmq_0001.jpg', 'data/Asian/m.0fk1jk/m.0fk1jk_0005.jpg')","('data/Asian/m.032jmq/m.032jmq_0001.jpg', 'data/Asian/m.0fk1jk/m.0fk1jk_0005.jpg')"
973,"('data/Asian/m.03cj7mx/m.03cj7mx_0003.jpg', 'data/Asian/m.047wv2/m.047wv2_0004.jpg')","('data/Asian/m.03cj7mx/m.03cj7mx_0003.jpg', 'data/Asian/m.047wv2/m.047wv2_0004.jpg')"
974,"('data/Asian/m.02rfd99/m.02rfd99_0001.jpg', 'data/Asian/m.059msv/m.059msv_0004.jpg')","('data/Asian/m.02rfd99/m.02rfd99_0001.jpg', 'data/Asian/m.059msv/m.059msv_0004.jpg')"
975,"('data/Asian/m.0279klz/m.0279klz_0005.jpg', 'data/Asian/m.0gy1zf9/m.0gy1zf9_0005.jpg')","('data/Asian/m.0279klz/m.0279klz_0005.jpg', 'data/Asian/m.0gy1zf9/m.0gy1zf9_0005.jpg')"
976,"('data/Asian/m.0dvxf3/m.0dvxf3_0002.jpg', 'data/Asian/m.01k0jt/m.01k0jt_0001.jpg')","('data/Asian/m.0dvxf3/m.0dvxf3_0002.jpg', 'data/Asian/m.01k0jt/m.01k0jt_0001.jpg')"
977,"('data/Asian/m.04_01zg/m.04_01zg_0001.jpg', 'data/Asian/m.0dv9_5/m.0dv9_5_0003.jpg')","('data/Asian/m.04_01zg/m.04_01zg_0001.jpg', 'data/Asian/m.0dv9_5/m.0dv9_5_0003.jpg')"
978,"('data/Asian/m.02xlm9/m.02xlm9_0005.jpg', 'data/Asian/m.09y81_/m.09y81__0003.jpg')","('data/Asian/m.02xlm9/m.02xlm9_0005.jpg', 'data/Asian/m.09y81_/m.09y81__0003.jpg')"
979,"('data/Asian/m.03m42v3/m.03m42v3_0003.jpg', 'data/Asian/m.0j63nd5/m.0j63nd5_0002.jpg')","('data/Asian/m.03m42v3/m.03m42v3_0003.jpg', 'data/Asian/m.0j63nd5/m.0j63nd5_0002.jpg')"
980,"('data/Asian/m.07kb5k1/m.07kb5k1_0005.jpg', 'data/Asian/m.03cb6h9/m.03cb6h9_0004.jpg')","('data/Asian/m.07kb5k1/m.07kb5k1_0005.jpg', 'data/Asian/m.03cb6h9/m.03cb6h9_0004.jpg')"
981,"('data/Asian/m.027mx7k/m.027mx7k_0002.jpg', 'data/Asian/m.0h3nznw/m.0h3nznw_0003.jpg')","('data/Asian/m.027mx7k/m.027mx7k_0002.jpg', 'data/Asian/m.0h3nznw/m.0h3nznw_0003.jpg')"
982,"('data/Asian/m.04gtft8/m.04gtft8_0001.jpg', 'data/Asian/m.0fnz3z/m.0fnz3z_0002.jpg')","('data/Asian/m.04gtft8/m.04gtft8_0001.jpg', 'data/Asian/m.0fnz3z/m.0fnz3z_0002.jpg')"
983,"('data/Asian/m.047nyc5/m.047nyc5_0005.jpg', 'data/Asian/m.08g3fb/m.08g3fb_0004.jpg')","('data/Asian/m.047nyc5/m.047nyc5_0005.jpg', 'data/Asian/m.08g3fb/m.08g3fb_0004.jpg')"
984,"('data/Asian/m.06zky5d/m.06zky5d_0004.jpg', 'data/Asian/m.03fg3b/m.03fg3b_0001.jpg')","('data/Asian/m.06zky5d/m.06zky5d_0004.jpg', 'data/Asian/m.03fg3b/m.03fg3b_0001.jpg')"
985,"('data/Asian/m.0k2_8t7/m.0k2_8t7_0005.jpg', 'data/Asian/m.0kcffss/m.0kcffss_0004.jpg')","('data/Asian/m.0k2_8t7/m.0k2_8t7_0005.jpg', 'data/Asian/m.0kcffss/m.0kcffss_0004.jpg')"
986,"('data/Asian/m.02qgl5r/m.02qgl5r_0001.jpg', 'data/Asian/m.0k8npvp/m.0k8npvp_0003.jpg')","('data/Asian/m.02qgl5r/m.02qgl5r_0001.jpg', 'data/Asian/m.0k8npvp/m.0k8npvp_0003.jpg')"
987,"('data/Asian/m.01ttw5/m.01ttw5_0002.jpg', 'data/Asian/m.0ksmz_/m.0ksmz__0002.jpg')","('data/Asian/m.01ttw5/m.01ttw5_0002.jpg', 'data/Asian/m.0ksmz_/m.0ksmz__0002.jpg')"
988,"('data/Asian/m.0hr6rhl/m.0hr6rhl_0003.jpg', 'data/Asian/m.0gx_00t/m.0gx_00t_0002.jpg')","('data/Asian/m.0hr6rhl/m.0hr6rhl_0003.jpg', 'data/Asian/m.0gx_00t/m.0gx_00t_0002.jpg')"
989,"('data/Asian/m.0ksmz_/m.0ksmz__0003.jpg', 'data/Asian/m.09ghj4z/m.09ghj4z_0005.jpg')","('data/Asian/m.0ksmz_/m.0ksmz__0003.jpg', 'data/Asian/m.09ghj4z/m.09ghj4z_0005.jpg')"
990,"('data/Asian/m.06yrwt/m.06yrwt_0004.jpg', 'data/Asian/m.01_v_j/m.01_v_j_0003.jpg')","('data/Asian/m.06yrwt/m.06yrwt_0004.jpg', 'data/Asian/m.01_v_j/m.01_v_j_0003.jpg')"
991,"('data/Asian/m.04ghxp/m.04ghxp_0002.jpg', 'data/Asian/m.04043t_/m.04043t__0002.jpg')","('data/Asian/m.04ghxp/m.04ghxp_0002.jpg', 'data/Asian/m.04043t_/m.04043t__0002.jpg')"
992,"('data/Asian/m.01rcb_/m.01rcb__0006.jpg', 'data/Asian/m.048kjk/m.048kjk_0004.jpg')","('data/Asian/m.01rcb_/m.01rcb__0006.jpg', 'data/Asian/m.048kjk/m.048kjk_0004.jpg')"
993,"('data/Asian/m.0h3bf9p/m.0h3bf9p_0003.jpg', 'data/Asian/m.0739d7/m.0739d7_0001.jpg')","('data/Asian/m.0h3bf9p/m.0h3bf9p_0003.jpg', 'data/Asian/m.0739d7/m.0739d7_0001.jpg')"
994,"('data/Asian/m.0h3s0gj/m.0h3s0gj_0007.jpg', 'data/Asian/m.03cx2x/m.03cx2x_0006.jpg')","('data/Asian/m.0h3s0gj/m.0h3s0gj_0007.jpg', 'data/Asian/m.03cx2x/m.03cx2x_0006.jpg')"
995,"('data/Asian/m.055ctz/m.055ctz_0004.jpg', 'data/Asian/m.0ccgl3/m.0ccgl3_0002.jpg')","('data/Asian/m.055ctz/m.055ctz_0004.jpg', 'data/Asian/m.0ccgl3/m.0ccgl3_0002.jpg')"
996,"('data/Asian/m.04jk1lk/m.04jk1lk_0001.jpg', 'data/Asian/m.019j01/m.019j01_0001.jpg')","('data/Asian/m.04jk1lk/m.04jk1lk_0001.jpg', 'data/Asian/m.019j01/m.019j01_0001.jpg')"
997,"('data/Asian/m.0gq572/m.0gq572_0003.jpg', 'data/Asian/m.0dgsrdm/m.0dgsrdm_0003.jpg')","('data/Asian/m.0gq572/m.0gq572_0003.jpg', 'data/Asian/m.0dgsrdm/m.0dgsrdm_0003.jpg')"
998,"('data/Asian/m.02z01qc/m.02z01qc_0005.jpg', 'data/Asian/m.03mhqjt/m.03mhqjt_0005.jpg')","('data/Asian/m.02z01qc/m.02z01qc_0005.jpg', 'data/Asian/m.03mhqjt/m.03mhqjt_0005.jpg')"
999,"('data/Asian/m.048xxl/m.048xxl_0004.jpg', 'data/Asian/m.044pz0/m.044pz0_0003.jpg')","('data/Asian/m.048xxl/m.048xxl_0004.jpg', 'data/Asian/m.044pz0/m.044pz0_0003.jpg')"
1000,"('data/Asian/m.01swm9p/m.01swm9p_0003.jpg', 'data/Asian/m.0cp_01/m.0cp_01_0001.jpg')","('data/Asian/m.01swm9p/m.01swm9p_0003.jpg', 'data/Asian/m.0cp_01/m.0cp_01_0001.jpg')"
1001,"('data/Asian/m.03nxqb8/m.03nxqb8_0006.jpg', 'data/Asian/m.0rf7x8r/m.0rf7x8r_0001.jpg')","('data/Asian/m.03nxqb8/m.03nxqb8_0006.jpg', 'data/Asian/m.0rf7x8r/m.0rf7x8r_0001.jpg')"
1002,"('data/Asian/m.04n0gnq/m.04n0gnq_0003.jpg', 'data/Asian/m.05xz2bx/m.05xz2bx_0003.jpg')","('data/Asian/m.04n0gnq/m.04n0gnq_0003.jpg', 'data/Asian/m.05xz2bx/m.05xz2bx_0003.jpg')"
1003,"('data/Asian/m.01qt_00/m.01qt_00_0001.jpg', 'data/Asian/m.04fhrl/m.04fhrl_0001.jpg')","('data/Asian/m.01qt_00/m.01qt_00_0001.jpg', 'data/Asian/m.04fhrl/m.04fhrl_0001.jpg')"
1004,"('data/Asian/m.0546c1/m.0546c1_0001.jpg', 'data/Asian/m.0h7ln9v/m.0h7ln9v_0004.jpg')","('data/Asian/m.0546c1/m.0546c1_0001.jpg', 'data/Asian/m.0h7ln9v/m.0h7ln9v_0004.jpg')"
1005,"('data/Asian/m.08k0mv/m.08k0mv_0002.jpg', 'data/Asian/m.0z1z/m.0z1z_0003.jpg')","('data/Asian/m.08k0mv/m.08k0mv_0002.jpg', 'data/Asian/m.0z1z/m.0z1z_0003.jpg')"
1006,"('data/Asian/m.03cznz/m.03cznz_0004.jpg', 'data/Asian/m.0bw148/m.0bw148_0004.jpg')","('data/Asian/m.03cznz/m.03cznz_0004.jpg', 'data/Asian/m.0bw148/m.0bw148_0004.jpg')"
1007,"('data/Asian/m.03s42j/m.03s42j_0002.jpg', 'data/Asian/m.03csky_/m.03csky__0001.jpg')","('data/Asian/m.03s42j/m.03s42j_0002.jpg', 'data/Asian/m.03csky_/m.03csky__0001.jpg')"
1008,"('data/Asian/m.02qmg1y/m.02qmg1y_0001.jpg', 'data/Asian/m.01l_zpm/m.01l_zpm_0001.jpg')","('data/Asian/m.02qmg1y/m.02qmg1y_0001.jpg', 'data/Asian/m.01l_zpm/m.01l_zpm_0001.jpg')"
1009,"('data/Asian/m.0272sx/m.0272sx_0007.jpg', 'data/Asian/m.0brqxw/m.0brqxw_0005.jpg')","('data/Asian/m.0272sx/m.0272sx_0007.jpg', 'data/Asian/m.0brqxw/m.0brqxw_0005.jpg')"
1010,"('data/Asian/m.0gk_1v_/m.0gk_1v__0002.jpg', 'data/Asian/m.0sgqn5d/m.0sgqn5d_0004.jpg')","('data/Asian/m.0gk_1v_/m.0gk_1v__0002.jpg', 'data/Asian/m.0sgqn5d/m.0sgqn5d_0004.jpg')"
1011,"('data/Asian/m.0285ybs/m.0285ybs_0003.jpg', 'data/Asian/m.036c5g/m.036c5g_0004.jpg')","('data/Asian/m.0285ybs/m.0285ybs_0003.jpg', 'data/Asian/m.036c5g/m.036c5g_0004.jpg')"
